url,median_ms,status,runs_seconds
http://127.0.0.1:3000/,11.32,PASS,0.063680,0.013789,0.009215,0.011320,0.008591
http://127.0.0.1:3000/about-me,3.27,PASS,0.032863,0.004382,0.002844,0.003273,0.003024
http://127.0.0.1:3000/kontakt,3.07,PASS,0.027068,0.003345,0.002782,0.002448,0.003072
http://127.0.0.1:3000/datenschutz,3.21,PASS,0.061071,0.004154,0.002987,0.003207,0.002788
http://127.0.0.1:3000/impressum,3.38,PASS,0.018295,0.003401,0.002411,0.003378,0.002280
http://127.0.0.1:3000/documentation,3.48,PASS,0.039409,0.003104,0.002914,0.003616,0.003485
http://127.0.0.1:3000/agb,3.07,PASS,0.034515,0.003361,0.002444,0.003070,0.002366
http://127.0.0.1:3000/privacy,0.49,PASS,0.001073,0.000474,0.000931,0.000494,0.000380
http://127.0.0.1:3000/imprint,0.55,PASS,0.000548,0.000457,0.000621,0.000593,0.000389
http://127.0.0.1:3000/en,5.99,PASS,0.006931,0.005316,0.007146,0.005992,0.005142
http://127.0.0.1:3000/en/about-me,3.12,PASS,0.026675,0.002716,0.003120,0.002327,0.003738
http://127.0.0.1:3000/en/kontakt,2.38,PASS,0.002487,0.002377,0.002227,0.003033,0.002227
http://127.0.0.1:3000/en/datenschutz,3.61,PASS,0.045868,0.003361,0.003614,0.004302,0.003260
http://127.0.0.1:3000/en/impressum,3.16,PASS,0.010831,0.002586,0.003174,0.002568,0.003156
http://127.0.0.1:3000/en/documentation,4.05,PASS,0.012077,0.004051,0.003895,0.003301,0.004089
http://127.0.0.1:3000/en/agb,2.78,PASS,0.010627,0.002993,0.002189,0.002784,0.002236
http://127.0.0.1:3000/en/privacy,0.47,PASS,0.000676,0.000483,0.000372,0.000469,0.000409
http://127.0.0.1:3000/en/imprint,0.43,PASS,0.000783,0.000420,0.000426,0.000474,0.000410
